Explanation of data format:,,,,,,,,
,,,,,,,,
CurNum - current number of the meteor in the look-up table.,,,,,,,,
SolLon - ecliptic longitude of Sun at the meteor instant (J2000).,,,,,,,,
SCELoG - Sun centered ecliptic longitude of the geocentric radiant.,,,,,,,,
ELaG -  ecliptic latitude of the geocentric radiant.,,,,,,,,
VG -  geocentric velocity.,,,,,,,,
IAUNo -   IAU numerical code of the shower.,,,,,,,,
IAUCoe -  IAU 3 letter code of the shower.            Not obligatory,,,,,,,,
CatCod -  code of the source catalogue of the meteor. Not obligatory,,,,,,,,
MetCod -  meteor code given in the source catalogue.  Not obligatory,,,,,,,,
,,,,,,,,
CurNum,SolLon,SCELoG,ELaG,VG,IAUNo,IAUCode,CatCod,MetCod
:-----------------------------------------------------------------------,,,,,,,,
183,311.750000,353.00,-8.39,26.03,115,DCS,pansy,1738341449495913
184,311.750000,353.50,-7.89,26.69,115,DCS,pansy,1738341450023913
185,311.750000,355.00,-8.38,26.09,115,DCS,pansy,1738342321684832
186,311.750000,354.50,-7.29,24.11,115,DCS,pansy,1738342720067286
187,311.750000,356.00,-9.38,23.67,115,DCS,pansy,1738346903459852
188,311.750000,355.50,-8.68,23.55,115,DCS,pansy,1738355346291394
189,312.000000,354.75,-8.61,23.48,115,DCS,pansy,1738359515184757
190,311.000000,355.00,-8.91,25.38,115,DCS,pansy,1769848300172216
191,311.000000,354.75,-9.00,25.56,115,DCS,pansy,1769849396626787
192,311.250000,353.25,-9.18,24.33,115,DCS,pansy,1769856780963937
193,311.250000,355.50,-9.35,24.64,115,DCS,pansy,1769857013322373
194,311.250000,354.50,-8.44,25.25,115,DCS,pansy,1769860611618932
195,311.250000,351.50,-8.16,25.03,115,DCS,pansy,1769864485848334
196,311.250000,355.75,-10.00,25.31,115,DCS,pansy,1769868742343394
197,311.250000,355.25,-9.03,25.58,115,DCS,pansy,1769870055457197
198,311.500000,355.25,-8.37,25.92,115,DCS,pansy,1769872067073508
199,311.500000,354.00,-9.59,24.98,115,DCS,pansy,1769873160918478
200,311.500000,355.50,-8.13,25.55,115,DCS,pansy,1769874117608227
201,311.750000,352.50,-8.11,26.61,115,DCS,pansy,1769909095314535
202,312.000000,354.50,-4.96,23.64,115,DCS,pansy,1769917412179839
203,309.000000,355.25,-7.18,26.19,115,DCS,pansy,1769672462044940
204,309.500000,356.50,-8.28,24.19,115,DCS,pansy,1769708367303618
205,309.750000,356.00,-7.85,25.19,115,DCS,pansy,1769738429350009
206,309.750000,355.50,-9.42,26.11,115,DCS,pansy,1769739708404611
207,308.000000,357.25,-9.52,23.56,115,DCS,pansy,1769586651199101
208,308.250000,357.75,-9.02,22.25,115,DCS,pansy,1769613357286664
209,308.500000,354.25,-5.79,24.14,115,DCS,pansy,1769619605697283
210,308.500000,354.25,-9.52,25.19,115,DCS,pansy,1769619656818891
211,308.750000,356.00,-6.40,25.73,115,DCS,pansy,1769653909688379
212,310.750000,353.25,-7.42,26.61,115,DCS,pansy,1738251005302865
213,311.000000,354.75,-8.29,24.13,115,DCS,pansy,1738278592801002
214,310.000000,352.50,-8.86,24.06,115,DCS,pansy,1769758112314735
215,310.250000,355.00,-11.20,23.03,115,DCS,pansy,1769766620226502
216,310.250000,355.00,-6.07,23.17,115,DCS,pansy,1769769967740641
217,310.250000,354.25,-7.58,26.17,115,DCS,pansy,1769783220768372
218,310.250000,350.75,-8.19,28.27,115,DCS,pansy,1769785437823128
219,310.500000,353.50,-8.40,25.25,115,DCS,pansy,1769788439375609
220,310.500000,352.25,-8.71,24.88,115,DCS,pansy,1769788440009209
221,310.500000,355.00,-6.03,25.34,115,DCS,pansy,1769792920976324
222,310.500000,351.25,-8.23,26.52,115,DCS,pansy,1769795117559072
223,310.500000,356.25,-6.45,22.83,115,DCS,pansy,1769802292521799
224,310.750000,352.00,-7.59,26.78,115,DCS,pansy,1769822555715393
225,310.750000,353.50,-9.22,24.48,115,DCS,pansy,1769827262636131
226,311.000000,356.50,-10.12,23.80,115,DCS,pansy,1769831278878359
227,311.000000,352.50,-7.70,27.48,115,DCS,pansy,1769833487691504
228,311.000000,352.50,-8.32,26.58,115,DCS,pansy,1769838429645875
229,307.250000,354.50,-8.22,25.75,115,DCS,pansy,1769523996571545
230,307.250000,352.75,-10.12,26.20,115,DCS,pansy,1769526861792802
231,307.250000,354.25,-7.20,25.44,115,DCS,pansy,1769527963068177
232,307.750000,353.25,-6.87,24.06,115,DCS,pansy,1769555830454994
233,308.000000,352.00,-8.82,26.88,115,DCS,pansy,1769578629149815
234,308.000000,353.00,-9.08,25.94,115,DCS,pansy,1769584042147483
235,306.000000,354.75,-10.37,24.45,115,DCS,pansy,1769424001576189
236,306.250000,356.00,-9.76,23.34,115,DCS,pansy,1769426590883816
237,306.250000,354.50,-7.06,25.59,115,DCS,pansy,1769429601665112
238,306.250000,353.25,-6.27,24.89,115,DCS,pansy,1769430289378826
239,306.250000,351.75,-9.59,26.92,115,DCS,pansy,1769442700608071
240,306.250000,356.75,-8.84,24.50,115,DCS,pansy,1769443152361745
241,306.750000,353.75,-7.16,25.97,115,DCS,pansy,1769470985707021
242,306.750000,354.25,-4.96,25.19,115,DCS,pansy,1769474198054737
243,307.000000,352.75,-10.11,24.22,115,DCS,pansy,1769489038255521
244,307.000000,354.00,-7.97,25.64,115,DCS,pansy,1769490774699000
245,307.000000,356.25,-9.68,25.20,115,DCS,pansy,1769492694686508
246,305.500000,356.25,-9.03,24.19,115,DCS,pansy,1769371118657291
247,305.500000,354.00,-9.11,25.69,115,DCS,pansy,1769373544760080
248,305.750000,356.75,-8.13,24.34,115,DCS,pansy,1769396179144494
249,305.750000,352.00,-7.55,23.78,115,DCS,pansy,1769399418556213
